,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
132,生益转债!,110040,2017-12-11,生益科技,600183,电子,119.92,2.05%,-1.39%,12.99,0.85%,6.6,0.30%,11.62,3.87,11.80%,111.79,7.30%,转股中,4.53年,无权,6.40%,7.10%,17.6,-1.86%,-2.27%,-1.94%,无权,无权,无权,93.29,27.66,120.95,-0.90%,46%,13%,16%,0.77,0.73,0.83,AA+,3.80%,13
133,水晶转债!,128020,2017-12-12,水晶光电,2273,电子,103,1.58%,-0.73%,12.02,2.65%,8.1,0.70%,16,3.7,-24.90%,75.12,37.10%,转股中,4.51年,2.51年,11.40%,8.50%,11.8,1.82%,1.34%,1.73%,-0.18%,-0.36%,89.61,89.12,6.54,95.66,7.70%,51%,28%,16%,0.32,-1.44,2.17,AA,5.20%,14
134,济川转债!,110038,2017-11-29,济川药业,600566,医药,110.55,1.81%,-0.04%,34.65,3.77%,2.7,0.40%,40.04,5.56,-13.50%,86.54,27.70%,转股中,3.50年,1.50年,2.20%,1.90%,6.3,-0.46%,-0.93%,-0.55%,-4.99%,-5.16%,93.92,92.46,8.27,100.73,9.70%,36%,31%,15%,0.47,-1.7,2.79,AA,4.80%,17
135,嘉澳转债!,113502,2017-11-27,嘉澳环保,603822,城市公用设施,97.17,0.54%,-0.35%,25.3,2.55%,0.8,0.50%,45.27,4.65,-44.10%,55.89,73.90%,转股中,4.49年,2.49年,10.00%,5.60%,1.9,3.47%,2.92%,3.36%,2.39%,2.13%,88.1,86.4,3.34,89.74,8.30%,58%,39%,17%,0.07,-1.57,1.78,AA-,6.30%,47
136,久立转2!,128019,2017-12-01,久立特材,2318,石油天然气化工,108.919,2.00%,-0.89%,7.15,2.00%,1.8,0.20%,7.92,2.19,-9.70%,90.28,20.60%,转股中,4.48年,2.48年,17.30%,15.60%,10.4,0.29%,-0.14%,0.20%,-2.08%,-2.30%,91.53,90.45,14.78,105.24,3.50%,34%,22%,17%,0.55,-0.55,1.68,AA,4.60%,19
137,时达转债!,128018,2017-12-04,新时达,2527,机械装备制造,98.615,0.61%,-0.21%,5.89,1.03%,2,0.20%,7.45,1.86,-20.90%,79.06,24.70%,转股中,4.48年,2.48年,24.10%,19.00%,8.8,2.69%,2.22%,2.60%,1.79%,1.53%,90.81,89.31,8.66,97.97,0.70%,35%,18%,16%,0.38,-0.09,0.86,AA,5.00%,49
138,小康转债!,113016,2017-11-21,小康股份,601127,汽车,97.88,0.42%,-0.39%,13.51,0.07%,2.4,0.30%,17.2,3.3,-21.50%,78.55,24.60%,转股中,4.48年,2.48年,6.90%,5.40%,8.8,2.87%,2.40%,2.77%,2.08%,1.82%,90.76,89.24,8.47,97.71,0.20%,40%,17%,16%,0.38,0,0.76,AA,5.10%,32
139,隆基转债!,113015,2017-11-20,隆基股份,601012,能源电力,134.41,5.02%,1.72%,25.17,7.56%,166,4.50%,18.76,3.19,34.20%,134.17,0.20%,转股中,4.47年,2.47年,3.10%,4.10%,28,-4.40%,-4.80%,-4.48%,-9.66%,-9.85%,93.81,94.21,46.14,140.35,-4.20%,48%,<2%,16%,0.89,1.7,0.16,AA+,3.70%,17
140,金禾转债!,128017,2017-11-27,金禾实业,2597,石油天然气化工,108.62,0.76%,-0.14%,18.99,1.39%,3.5,0.50%,22.96,3.25,-17.30%,82.71,31.30%,转股中,4.46年,2.46年,5.70%,4.70%,6,0.35%,-0.08%,0.26%,-2.00%,-2.22%,90.99,89.5,10.98,100.47,8.10%,36%,30%,17%,0.44,-1.47,2.47,AA,4.90%,19
141,林洋转债!,113014,2017-11-13,林洋能源,601222,能源电力,98.35,1.20%,-1.05%,4.87,3.18%,9.4,0.30%,8.76,1.64,-44.40%,55.59,76.90%,转股中,4.45年,2.45年,34.90%,19.40%,30,2.77%,2.30%,2.68%,1.91%,1.66%,89.07,86.38,3.64,90.02,9.30%,83%,39%,16%,0.05,-1.71,1.88,AA,5.90%,22
142,雨虹转债!,128016,2017-10-20,东方雨虹,2271,建筑,110.1,0.85%,-0.54%,20.29,0.59%,7.5,0.40%,22.63,4.42,-10.30%,89.66,22.80%,转股中,4.36年,2.36年,6.10%,5.40%,18.4,0.04%,-0.40%,-0.05%,-2.60%,-2.83%,92.87,92.37,12.51,104.87,5.00%,51%,23%,16%,0.51,-0.69,1.74,AA+,4.20%,18
143,国君转债!,113013,2017-07-24,国泰君安,601211,金融,114.03,0.45%,-0.02%,16.94,1.01%,72,0.90%,19.67,1.47,-13.90%,86.12,32.40%,转股中,4年52天,无权,4.60%,4.00%,70,-0.93%,-1.36%,-1.01%,无权,无权,无权,94.44,10.19,104.63,9.00%,27%,29%,17%,0.42,-1.29,2.22,AAA,3.80%,22
144,久其转债!,128015,2017-07-18,久其软件,2279,计算机及应用,97.725,0.74%,-0.25%,7.3,1.53%,5.5,0.70%,9.48,7.38,-23.00%,77,26.90%,转股中,4年23天,2年23天,15.00%,11.60%,7.8,3.55%,2.97%,3.44%,2.43%,2.15%,92.14,91.78,6.78,98.56,-0.80%,71%,17%,17%,0.32,0.18,0.46,AA,5.20%,41
145,模塑转债!,127004,2017-08-16,模塑科技,700,汽车,94.8,0.33%,-0.27%,3.9,1.56%,4.6,0.60%,7.72,2.86,-49.50%,50.52,87.70%,转股中,4年17天,2年17天,25.40%,12.80%,8.2,5.01%,4.29%,4.86%,4.10%,3.76%,91.28,91.66,0.61,92.26,2.70%,53%,30%,17%,0.04,-0.53,0.59,AA,5.90%,87
146,永东转债!,128014,2017-07-18,永东股份,2753,石油天然气化工,97.789,0.34%,-0.06%,9.21,1.54%,4.6,1.40%,13.53,3.19,-31.90%,68.07,43.70%,转股中,3.92年,1.92年,11.00%,7.50%,3.4,3.66%,3.05%,3.54%,2.44%,2.16%,91.16,89.87,4.36,94.24,3.80%,55%,26%,17%,0.18,-0.73,1.1,AA-,6.00%,56
147,骆驼转债!,113012,2017-07-18,骆驼股份,601311,汽车,106.66,2.31%,-0.19%,12.07,4.05%,12,2.20%,13.44,1.94,-10.20%,89.81,18.80%,转股中,3.86年,1.86年,4.90%,4.40%,5.1,0.53%,0.09%,0.44%,-1.93%,-2.17%,93.52,91.45,12.28,103.73,2.80%,36%,21%,16%,0.52,-0.38,1.43,AA,4.70%,21
148,光大转债,113011,2017-07-18,光大银行,601818,金融,110.6,0.51%,-0.24%,3.9,0.52%,114,0.30%,4.13,0.73,-5.60%,94.43,17.10%,转股中,3.84年,无权,14.70%,13.80%,300,-0.31%,-0.76%,-0.40%,无权,无权,无权,95.2,13.25,108.45,2.00%,19%,19%,16%,0.53,0.08,0.97,AAA,3.70%,29
149,洪涛转债!,128013,2016-08-23,洪涛股份,2325,建筑,97.647,0.25%,-0.25%,3.35,1.82%,7.1,0.60%,9.98,3.99,-66.40%,33.57,191%,转股中,3.20年,1.20年,28.70%,9.60%,12,4.56%,3.81%,4.41%,3.86%,3.43%,94.97,93.56,2.25,95.82,1.90%,35%,40%,16%,0,-0.37,0.36,AA,6.00%,73
150,海印转债!,127003,2016-07-01,海印股份,861,商业零售,102.621,1.27%,-0.83%,2.63,1.15%,5.8,0.50%,3.03,2.04,-13.20%,86.8,18.20%,转股中,3年23天,1年23天,19.40%,16.80%,11.1,3.66%,2.78%,3.49%,0.14%,-0.30%,96.82,98.64,6.6,105.24,-2.50%,25%,12%,16%,0.38,0.62,0.17,AA,5.00%,100
151,辉丰转债!,128012,2016-05-17,辉丰股份,2496,石油天然气化工,97.394,0.19%,-0.19%,3.3,2.48%,7.5,0.90%,7.71,3.66,-57.20%,42.8,128%,转股中,2.94年,0.94年,17.00%,7.30%,8.4,2.83%,2.45%,2.75%,6.43%,5.63%,96.82,86.81,11.06,97.87,-0.50%,86%,<2%,17%,0,0.1,-0.09,A+,7.00%,78
152,顺昌转债!,128010,2016-02-23,澳洋顺昌,2245,交通运输,100.859,-0.04%,0.04%,5.23,5.44%,9,1.70%,9.26,4.55,-43.50%,56.48,78.60%,转股中,2.69年,0.69年,9.90%,5.60%,5.1,3.76%,2.95%,3.60%,1.17%,0.74%,96.93,95.31,2.47,97.78,3.20%,43%,42%,17%,0,-0.61,0.6,AA,6.00%,23
153,广汽转债!,113009,2016-02-04,广汽集团,601238,汽车,110.69,0.65%,-0.50%,11.81,0.77%,16,0.60%,14.74,1.9,-19.90%,80.12,38.20%,转股中,2.69年,0.69年,2.10%,1.70%,25.5,-0.58%,-1.20%,-0.70%,-9.40%,-10.00%,98.49,98.5,2.95,101.45,9.10%,35%,34%,15%,0.2,-1.47,1.95,AAA,3.90%,10
154,九州转债!,110034,2016-01-29,九州通,600998,医药,105.43,0.67%,-0.66%,14.61,0.07%,1.3,0.10%,18.42,2.22,-20.70%,79.32,32.90%,转股中,2.67年,0.67年,5.50%,4.30%,15,1.76%,1.03%,1.61%,-1.85%,-2.71%,99.83,97.58,3.34,100.92,4.50%,26%,25%,15%,0.15,-0.76,1.05,AA+,4.80%,17
155,国贸转债!,110033,2016-01-19,厦门国贸,600755,交通运输,111.33,0.30%,0.71%,8.41,1.94%,4.2,0.30%,8.61,1.21,-2.30%,97.68,14.00%,转股中,2.64年,0.64年,9.60%,9.30%,14.6,-0.08%,-0.85%,-0.23%,-11.00%,-11.40%,98.35,99.77,9.9,109.68,1.50%,34%,20%,15%,0.52,0.07,0.97,AA+,4.20%,15
156,蓝标转债!,123001,2016-01-18,蓝色光标,300058,传媒娱乐,110.3,1.54%,-0.27%,4.42,2.08%,8.5,4.70%,4.31,1.32,2.60%,102.55,7.60%,转股中,2.59年,0.59年,1.50%,1.50%,1.6,0.35%,-0.45%,0.19%,-10.50%,-11.00%,98.48,99.55,14.21,113.76,-3.00%,40%,12%,17%,0.61,0.99,0.27,AA,4.50%,47
157,航信转债!,110031,2015-06-30,航天信息,600271,计算机及应用,109.62,0.19%,-0.18%,23.75,1.06%,2.5,0.10%,42.38,7.05,-44.00%,56.04,95.60%,转股中,2年27天,27天,5.40%,3.00%,24,0.17%,-0.73%,-0.01%,-32.60%,-34.00%,100.8,101.57,0.06,101.63,7.90%,53%,53%,17%,0.01,-1.45,1.5,AAA,4.00%,12
158,电气转债!,113008,2015-02-16,上海电气,601727,能源电力,117.45,0.77%,0.31%,5.43,1.88%,34,0.70%,5.19,1.32,4.60%,104.62,12.30%,转股中,1.72年,回售中,5.50%,5.70%,44.7,-4.74%,-5.57%,-4.91%,回售中,回售中,103,101.58,11.03,112.6,4.30%,50%,28%,16%,0.58,-0.26,1.42,AAA,3.70%,19
159,格力转债!!,110030,2015-01-13,格力地产,600185,地产,105.19,0.10%,-0.10%,4.75,1.06%,3.3,0.70%,6.94,1.81,-31.60%,68.44,53.70%,转股中,0.61年,回售中,4.30%,3.00%,4.3,1.26%,-0.61%,0.89%,回售中,回售中,103,102.29,0.71,103,2.10%,70%,59%,16%,0,-0.51,0.4,AA,6.00%,12
