,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
140,金禾转债!,128017,2017-11-27,金禾实业,2597,石油天然气化工,107.801,2.57%,-0.66%,18.13,4.98%,7.3,1.10%,22.96,3.25,-21.00%,78.96,36.50%,转股中,4.47年,2.47年,5.90%,4.70%,6,0.52%,0.09%,0.44%,-1.71%,-1.92%,90.16,88.18,9.67,97.85,10.20%,36%,33%,17%,0.38,-1.73,2.64,AA,5.20%,22
141,林洋转债!,113014,2017-11-13,林洋能源,601222,能源电力,97.64,0.30%,-0.18%,4.88,2.31%,26,0.90%,8.76,1.64,-44.30%,55.71,75.30%,转股中,4.46年,2.46年,34.80%,19.40%,30,2.93%,2.46%,2.84%,2.19%,1.93%,88.96,86.24,3.71,89.96,8.50%,83%,39%,16%,0.05,-1.58,1.73,AA,5.90%,23
142,雨虹转债!,128016,2017-10-20,东方雨虹,2271,建筑,110,1.40%,1.36%,20.3,5.40%,29,1.40%,22.63,4.42,-10.30%,89.7,22.60%,转股中,4.37年,2.37年,6.10%,5.40%,18.4,0.06%,-0.37%,-0.02%,-2.56%,-2.78%,92.26,91.37,13.04,104.41,5.40%,51%,27%,16%,0.51,-0.67,1.72,AA+,4.50%,17
143,国君转债!,113013,2017-07-24,国泰君安,601211,金融,115.19,2.79%,-0.78%,17.47,4.36%,134,1.70%,19.67,1.47,-11.20%,88.82,29.70%,转股中,4年56天,无权,4.50%,4.00%,70,-1.17%,-1.60%,-1.26%,无权,无权,无权,93.62,12.08,105.7,9.00%,26%,28%,17%,0.46,-1.19,2.19,AAA,4.00%,22
144,久其转债!,128015,2017-07-18,久其软件,2279,计算机及应用,97.091,0.70%,0.91%,7.45,4.63%,27,3.60%,9.48,7.38,-21.40%,78.59,23.50%,转股中,4年27天,2年27天,14.70%,11.60%,7.8,3.71%,3.13%,3.59%,2.72%,2.44%,91.88,91.37,7.58,98.95,-1.90%,71%,17%,17%,0.35,0.49,0.22,AA,5.30%,41
145,模塑转债!,127004,2017-08-16,模塑科技,700,汽车,94.843,0.37%,-0.23%,3.95,3.67%,12,1.50%,7.72,2.86,-48.80%,51.17,85.40%,转股中,4年21天,2年21天,25.10%,12.80%,8.2,4.98%,4.26%,4.84%,4.05%,3.72%,91.2,91.56,0.69,92.26,2.80%,53%,30%,17%,0.04,-0.53,0.6,AA,5.90%,87
146,永东转债!,128014,2017-07-18,永东股份,2753,石油天然气化工,97.87,0.44%,-0.13%,9.29,1.64%,2.4,0.70%,13.53,3.19,-31.30%,68.66,42.50%,转股中,3.94年,1.94年,10.90%,7.50%,3.4,3.62%,3.02%,3.50%,2.38%,2.11%,90.98,89.59,4.67,94.26,3.80%,55%,26%,17%,0.19,-0.71,1.09,AA-,6.00%,53
147,骆驼转债!,113012,2017-07-18,骆驼股份,601311,汽车,105.62,2.27%,-0.57%,11.81,3.51%,15,2.80%,13.44,1.94,-12.10%,87.87,20.20%,转股中,3.87年,1.87年,5.00%,4.40%,5.1,0.78%,0.35%,0.70%,-1.45%,-1.69%,92.86,90.28,11.68,101.96,3.60%,35%,21%,16%,0.48,-0.44,1.42,AA,5.00%,21
148,光大转债,113011,2017-07-18,光大银行,601818,金融,110.02,0.84%,-0.28%,3.96,1.02%,481,1.50%,4.13,0.73,-4.10%,95.88,14.70%,转股中,3.85年,无权,14.40%,13.80%,300,-0.17%,-0.62%,-0.26%,无权,无权,无权,94.25,14.56,108.81,1.10%,19%,19%,16%,0.55,0.38,0.72,AAA,4.00%,29
149,洪涛转债!,128013,2016-08-23,洪涛股份,2325,建筑,97.399,0.41%,-0.41%,3.34,3.09%,3.4,0.30%,9.98,3.99,-66.50%,33.47,191%,转股中,3.21年,1.21年,28.80%,9.60%,12,4.63%,3.88%,4.48%,4.02%,3.60%,94.91,93.5,2.29,95.79,1.70%,35%,39%,16%,0,-0.33,0.32,AA,6.00%,74
150,海印转债!,127003,2016-07-01,海印股份,861,商业零售,101.203,1.44%,-0.69%,2.64,1.93%,10,0.90%,3.03,2.04,-12.90%,87.13,16.20%,转股中,3年27天,1年27天,19.30%,16.80%,11.1,4.13%,3.24%,3.95%,1.28%,0.83%,96.56,98.08,6.96,105.04,-3.70%,25%,9%,16%,0.39,0.94,-0.11,AA,5.20%,100
151,辉丰转债!,128012,2016-05-17,辉丰股份,2496,石油天然气化工,97.489,0.40%,-0.40%,3.28,4.13%,10,1.20%,7.71,3.66,-57.50%,42.54,129%,转股中,2.95年,0.95年,17.10%,7.30%,8.4,2.79%,2.40%,2.71%,6.27%,5.48%,96.75,86.74,10.72,97.46,0.00%,86%,<2%,17%,0,-0.01,0,A+,7.00%,77
152,顺昌转债!,128010,2016-02-23,澳洋顺昌,2245,交通运输,101.8,0.59%,-0.59%,4.68,4.23%,1.3,0.30%,9.26,4.55,-49.50%,50.54,101%,转股中,2.70年,0.70年,11.10%,5.60%,5.1,3.38%,2.58%,3.22%,0.08%,-0.35%,96.87,95.25,2.53,97.78,4.10%,43%,43%,17%,0,-0.79,0.78,AA,6.00%,24
153,广汽转债!,113009,2016-02-04,广汽集团,601238,汽车,109.98,-0.28%,0.81%,11.9,2.50%,18,0.60%,14.74,1.9,-19.30%,80.73,36.20%,转股中,2.70年,0.70年,2.10%,1.70%,25.5,-0.34%,-0.95%,-0.46%,-8.61%,-8.97%,98.36,98.2,3.24,101.44,8.40%,35%,35%,15%,0.21,-1.32,1.79,AAA,4.00%,12
154,九州转债!,110034,2016-01-29,九州通,600998,医药,105.33,0.94%,-0.68%,14.96,1.42%,3.7,0.20%,18.42,2.22,-18.80%,81.22,29.70%,转股中,2.68年,0.68年,5.30%,4.30%,15,1.79%,1.06%,1.64%,-1.72%,-2.56%,99.75,97.44,3.75,101.19,4.10%,26%,24%,15%,0.18,-0.6,0.96,AA+,4.80%,15
155,国贸转债!,110033,2016-01-19,厦门国贸,600755,交通运输,111.14,1.14%,0.36%,8.69,2.60%,3.3,0.20%,8.61,1.21,0.90%,100.93,10.10%,转股中,2.65年,0.65年,9.30%,9.30%,14.6,-0.01%,-0.78%,-0.17%,-10.70%,-11.00%,98.15,99.21,12.05,111.26,-0.10%,34%,17%,15%,0.58,0.53,0.63,AA+,4.40%,15
156,蓝标转债!,123001,2016-01-18,蓝色光标,300058,传媒娱乐,109.805,1.64%,0.76%,4.52,3.67%,11,6.10%,4.31,1.32,4.90%,104.87,4.70%,转股中,2.60年,0.60年,1.50%,1.60%,1.6,0.53%,-0.27%,0.37%,-9.39%,-10.20%,98.28,98.97,16.09,115.06,-4.60%,40%,12%,17%,0.66,1.44,-0.05,AA,4.70%,46
157,航信转债!,110031,2015-06-30,航天信息,600271,计算机及应用,110.29,0.63%,-0.59%,24.22,4.35%,11,0.40%,42.38,7.05,-42.90%,57.15,93.00%,转股中,2年31天,31天,5.30%,3.00%,24,-0.13%,-1.02%,-0.31%,-33.60%,-34.90%,100.76,101.52,0.07,101.59,8.60%,53%,54%,17%,0.01,-1.57,1.63,AAA,4.00%,12
158,电气转债!,113008,2015-02-16,上海电气,601727,能源电力,117.46,1.90%,-0.21%,5.49,2.81%,79,1.50%,5.19,1.32,5.80%,105.78,11.00%,转股中,1.73年,回售中,5.40%,5.70%,44.7,-4.72%,-5.54%,-4.88%,回售中,回售中,103,101.06,12.04,113.1,3.90%,50%,25%,16%,0.6,-0.11,1.32,AAA,4.00%,19
159,格力转债!!,110030,2015-01-13,格力地产,600185,地产,105.43,0.46%,-0.46%,4.88,3.17%,2.9,0.70%,6.94,1.81,-29.70%,70.32,49.90%,转股中,0.62年,回售中,4.20%,3.00%,4.3,0.87%,-0.96%,0.50%,回售中,回售中,103,102.22,0.45,102.67,2.70%,70%,57%,16%,0,-0.58,0.45,AA,6.00%,12
