,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
140,金禾转债!,128017,2017-11-27,金禾实业,2597,石油天然气化工,107.8,-0.21%,0.09%,18.73,-0.27%,5.5,0.90%,22.96,3.25,-18.40%,81.58,32.10%,转股中,4.47年,2.47年,5.70%,4.70%,6,0.52%,0.09%,0.44%,-1.71%,-1.93%,90.97,89.48,10.4,99.88,7.90%,36%,30%,17%,0.44,-1.44,2.43,AA,4.90%,21
141,林洋转债!,113014,2017-11-13,林洋能源,601222,能源电力,97.18,0.08%,-0.14%,4.72,-1.46%,14,0.50%,8.76,1.64,-46.10%,53.88,80.40%,转股中,4.45年,2.45年,36.00%,19.40%,30,3.05%,2.58%,2.96%,2.38%,2.12%,89,86.28,3.54,89.82,8.20%,83%,38%,16%,0.04,-1.5,1.62,AA,5.90%,25
142,雨虹转债!,128016,2017-10-20,东方雨虹,2271,建筑,109.175,-0.22%,-0.47%,20.17,-1.37%,3.4,0.20%,22.63,4.42,-10.90%,89.13,22.50%,转股中,4.37年,2.37年,6.10%,5.40%,18.4,0.24%,-0.20%,0.15%,-2.27%,-2.50%,92.84,92.32,12.21,104.53,4.40%,51%,23%,16%,0.5,-0.59,1.62,AA+,4.20%,18
143,国君转债!,113013,2017-07-24,国泰君安,601211,金融,113.52,-0.07%,-0.34%,16.77,-1.00%,76,1.00%,19.67,1.47,-14.70%,85.26,33.20%,转股中,4年53天,无权,4.70%,4.00%,70,-0.82%,-1.25%,-0.90%,无权,无权,无权,94.41,9.8,104.22,8.90%,27%,29%,17%,0.41,-1.3,2.21,AAA,3.80%,22
144,久其转债!,128015,2017-07-18,久其软件,2279,计算机及应用,97.008,-0.06%,-0.19%,7.19,-0.83%,4.3,0.60%,9.48,7.38,-24.20%,75.84,27.90%,转股中,4年24天,2年24天,15.30%,11.60%,7.8,3.74%,3.15%,3.62%,2.77%,2.49%,92.04,91.62,6.38,98,-1.00%,71%,16%,17%,0.3,0.22,0.4,AA,5.20%,42
145,模塑转债!,127004,2017-08-16,模塑科技,700,汽车,94.491,-0.20%,0.16%,3.84,-1.03%,3.7,0.50%,7.72,2.86,-50.30%,49.74,90.00%,转股中,4年18天,2年18天,25.80%,12.80%,8.2,5.09%,4.37%,4.95%,4.25%,3.91%,91.25,91.61,0.58,92.19,2.50%,53%,30%,17%,0.03,-0.48,0.53,AA,5.90%,88
146,永东转债!,128014,2017-07-18,永东股份,2753,石油天然气化工,97.46,-0.25%,-0.08%,9.07,-1.95%,2.4,0.70%,13.53,3.19,-33.00%,67.04,45.40%,转股中,3.93年,1.93年,11.10%,7.50%,3.4,3.75%,3.14%,3.62%,2.60%,2.33%,91.07,89.73,4.1,93.82,3.90%,55%,26%,17%,0.17,-0.74,1.08,AA-,6.00%,55
147,骆驼转债!,113012,2017-07-18,骆驼股份,601311,汽车,104.25,-0.03%,-0.25%,11.6,-0.60%,2.8,0.50%,13.44,1.94,-13.70%,86.31,20.80%,转股中,3.86年,1.86年,5.10%,4.40%,5.1,1.13%,0.70%,1.04%,-0.81%,-1.06%,93.27,91,10.63,101.62,2.60%,36%,20%,16%,0.47,-0.38,1.32,AA,4.80%,21
148,光大转债,113011,2017-07-18,光大银行,601818,金融,110.04,0.12%,-0.52%,3.88,-0.77%,141,0.40%,4.13,0.73,-6.10%,93.95,17.10%,转股中,3.84年,无权,14.70%,13.80%,300,-0.18%,-0.63%,-0.27%,无权,无权,无权,95.18,12.99,108.17,1.70%,19%,19%,16%,0.52,0.12,0.92,AAA,3.70%,30
149,洪涛转债!,128013,2016-08-23,洪涛股份,2325,建筑,97.405,-0.10%,0.10%,3.29,-0.90%,3.8,0.30%,9.98,3.99,-67.00%,32.97,195%,转股中,3.21年,1.21年,29.20%,9.60%,12,4.64%,3.89%,4.49%,4.04%,3.61%,94.96,93.55,2.26,95.81,1.70%,35%,40%,16%,0,-0.33,0.32,AA,6.00%,74
150,海印转债!,127003,2016-07-01,海印股份,861,商业零售,101.33,0.32%,-0.46%,2.6,-0.38%,9,0.80%,3.03,2.04,-14.20%,85.81,18.10%,转股中,3年24天,1年24天,19.60%,16.80%,11.1,4.10%,3.21%,3.92%,1.19%,0.73%,96.77,98.54,6.25,104.79,-3.30%,25%,11%,16%,0.37,0.77,0.01,AA,5.10%,100
151,辉丰转债!,128012,2016-05-17,辉丰股份,2496,石油天然气化工,97.214,-0.01%,0.01%,3.22,-2.13%,5.4,0.70%,7.71,3.66,-58.20%,41.76,133%,转股中,2.94年,0.94年,17.40%,7.30%,8.4,2.89%,2.51%,2.82%,6.59%,5.79%,96.8,86.79,10.69,97.48,-0.30%,86%,<2%,17%,0,0.05,-0.05,A+,7.00%,78
152,顺昌转债!,128010,2016-02-23,澳洋顺昌,2245,交通运输,100.9,-0.10%,0.10%,4.96,-3.69%,34,6.70%,9.26,4.55,-46.40%,53.56,88.40%,转股中,2.69年,0.69年,10.50%,5.60%,5.1,3.74%,2.93%,3.58%,1.12%,0.69%,96.91,95.3,2.46,97.76,3.20%,43%,40%,17%,0,-0.62,0.6,AA,6.00%,23
153,广汽转债!,113009,2016-02-04,广汽集团,601238,汽车,109.97,0.15%,-0.07%,11.72,0.43%,7.7,0.30%,14.74,1.9,-20.50%,79.51,38.30%,转股中,2.69年,0.69年,2.10%,1.70%,25.5,-0.33%,-0.95%,-0.46%,-8.68%,-9.04%,98.47,98.48,2.83,101.31,8.60%,35%,34%,15%,0.2,-1.39,1.84,AAA,3.90%,12
154,九州转债!,110034,2016-01-29,九州通,600998,医药,104.73,-0.30%,0.01%,14.6,-1.75%,0.2,0.00%,18.42,2.22,-20.70%,79.26,32.10%,转股中,2.67年,0.67年,5.50%,4.30%,15,2.01%,1.28%,1.87%,-1.06%,-1.92%,99.84,97.62,3.31,100.94,3.80%,26%,25%,15%,0.16,-0.6,0.92,AA+,4.80%,17
155,国贸转债!,110033,2016-01-19,厦门国贸,600755,交通运输,111,0.00%,-1.08%,8.25,-2.25%,4.6,0.30%,8.61,1.21,-4.20%,95.82,15.80%,转股中,2.64年,0.64年,9.80%,9.30%,14.6,0.03%,-0.73%,-0.12%,-10.60%,-11.00%,98.29,99.61,8.94,108.55,2.30%,34%,18%,15%,0.48,-0.11,1.07,AA+,4.30%,16
156,蓝标转债!,123001,2016-01-18,蓝色光标,300058,传媒娱乐,108.622,0.02%,-0.29%,4.33,-0.46%,3.5,2.00%,4.31,1.32,0.50%,100.46,8.10%,转股中,2.60年,0.60年,1.60%,1.60%,1.6,0.96%,0.15%,0.80%,-8.18%,-8.61%,98.43,99.38,12.92,112.3,-3.30%,40%,12%,17%,0.59,1.03,0.18,AA,4.50%,47
157,航信转债!,110031,2015-06-30,航天信息,600271,计算机及应用,109.41,-0.07%,0.07%,23.5,-1.18%,1.1,0.00%,42.38,7.05,-44.50%,55.45,97.30%,转股中,2年28天,28天,5.50%,3.00%,24,0.26%,-0.63%,0.08%,-31.40%,-32.80%,100.79,101.56,0.06,101.61,7.70%,53%,53%,17%,0.01,-1.42,1.46,AAA,4.00%,12
158,电气转债!,113008,2015-02-16,上海电气,601727,能源电力,116.55,-0.23%,-0.36%,5.33,-1.11%,21,0.40%,5.19,1.32,2.70%,102.7,13.50%,转股中,1.72年,回售中,5.60%,5.70%,44.7,-4.30%,-5.14%,-4.47%,回售中,回售中,103,101.53,9.89,111.42,4.60%,50%,27%,16%,0.53,-0.36,1.43,AAA,3.70%,19
159,格力转债!!,110030,2015-01-13,格力地产,600185,地产,105.09,0.19%,-0.19%,4.7,-1.47%,1.5,0.30%,6.94,1.81,-32.30%,67.72,55.20%,转股中,0.61年,回售中,4.40%,3.00%,4.3,1.41%,-0.45%,1.04%,回售中,回售中,103,102.27,0.73,103,2.00%,70%,56%,16%,0,-0.46,0.39,AA,6.00%,12
