,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
140,隆基转债!,113015,2017-11-20,隆基股份,601012,能源电力,134.08,-0.25%,-0.35%,25,-0.68%,131,3.50%,18.76,3.19,33.30%,133.26,0.60%,转股中,4.46年,2.46年,3.10%,4.10%,28,-4.35%,-4.75%,-4.43%,-9.59%,-9.78%,93.81,94.2,45.32,139.52,-3.90%,48%,<2%,16%,0.89,1.62,0.22,AA+,3.70%,15
141,金禾转债!,128017,2017-11-27,金禾实业,2597,石油天然气化工,110,1.27%,-1.55%,18.87,-0.63%,6.6,1.00%,22.96,3.25,-17.80%,82.19,33.80%,转股中,4.46年,2.46年,5.70%,4.70%,6,0.06%,-0.37%,-0.02%,-2.47%,-2.69%,90.96,89.45,10.72,100.17,9.80%,36%,30%,17%,0.44,-1.77,2.81,AA,4.90%,18
142,林洋转债!,113014,2017-11-13,林洋能源,601222,能源电力,98.18,-0.17%,0.24%,4.93,1.23%,5.4,0.20%,8.76,1.64,-43.70%,56.28,74.50%,转股中,4.45年,2.45年,34.50%,19.40%,30,2.81%,2.34%,2.72%,1.98%,1.73%,89.11,86.44,3.72,90.16,8.90%,83%,40%,16%,0.05,-1.65,1.83,AA,5.90%,23
143,雨虹转债!,128016,2017-10-20,东方雨虹,2271,建筑,110.462,0.33%,0.86%,20.74,2.22%,11,0.50%,22.63,4.42,-8.40%,91.65,20.50%,转股中,4.36年,2.36年,5.90%,5.40%,18.4,-0.03%,-0.47%,-0.12%,-2.73%,-2.96%,92.97,92.53,13.63,106.16,4.00%,51%,24%,16%,0.54,-0.51,1.6,AA+,4.20%,17
144,国君转债!,113013,2017-07-24,国泰君安,601211,金融,113.65,-0.33%,0.23%,16.9,-0.24%,45,0.60%,19.67,1.47,-14.10%,85.92,32.30%,转股中,4年51天,无权,4.60%,4.00%,70,-0.85%,-1.28%,-0.93%,无权,无权,无权,94.45,10.09,104.54,8.70%,27%,29%,17%,0.42,-1.25,2.17,AAA,3.80%,21
145,久其转债!,128015,2017-07-18,久其软件,2279,计算机及应用,98.116,0.40%,-0.44%,7.29,-0.14%,3.4,0.50%,9.48,7.38,-23.10%,76.9,27.60%,转股中,4年22天,2年22天,15.00%,11.60%,7.8,3.45%,2.87%,3.33%,2.25%,1.97%,92.14,91.77,6.74,98.51,-0.40%,71%,17%,17%,0.32,0.09,0.55,AA,5.20%,45
146,模塑转债!,127004,2017-08-16,模塑科技,700,汽车,95.2,0.42%,-0.30%,4.01,2.82%,6.6,0.80%,7.72,2.86,-48.10%,51.94,83.30%,转股中,4年16天,2年16天,24.70%,12.80%,8.2,4.90%,4.18%,4.76%,3.90%,3.57%,91.33,91.73,0.7,92.43,3.00%,53%,30%,17%,0.04,-0.58,0.66,AA,5.90%,87
147,永东转债!,128014,2017-07-18,永东股份,2753,石油天然气化工,97.82,0.03%,0.24%,9.34,1.41%,3.4,1.00%,13.53,3.19,-31.00%,69.03,41.70%,转股中,3.92年,1.92年,10.80%,7.50%,3.4,3.65%,3.05%,3.53%,2.42%,2.15%,91.24,90.01,4.6,94.62,3.40%,55%,26%,17%,0.19,-0.67,1.06,AA-,5.90%,56
148,骆驼转债!,113012,2017-07-18,骆驼股份,601311,汽车,108.25,1.49%,-1.49%,12.07,0.00%,8.5,1.50%,13.44,1.94,-10.20%,89.81,20.50%,转股中,3.86年,1.86年,4.90%,4.40%,5.1,0.13%,-0.30%,0.05%,-2.66%,-2.89%,93.53,91.47,12.27,103.73,4.40%,36%,21%,16%,0.52,-0.66,1.74,AA,4.70%,21
149,光大转债,113011,2017-07-18,光大银行,601818,金融,110.9,0.27%,-0.13%,3.91,0.26%,142,0.40%,4.13,0.73,-5.30%,94.67,17.10%,转股中,3.84年,无权,14.60%,13.80%,300,-0.39%,-0.84%,-0.48%,无权,无权,无权,95.22,13.38,108.59,2.10%,19%,19%,16%,0.53,0.06,1,AAA,3.70%,29
150,洪涛转债!,128013,2016-08-23,洪涛股份,2325,建筑,98.148,0.51%,-0.51%,3.36,0.30%,3.7,0.30%,9.98,3.99,-66.30%,33.67,192%,转股中,3.20年,1.20年,28.60%,9.60%,12,4.40%,3.64%,4.25%,3.47%,3.05%,94.99,93.58,2.24,95.82,2.40%,35%,41%,16%,0,-0.47,0.46,AA,6.00%,74
151,海印转债!,127003,2016-07-01,海印股份,861,商业零售,103.1,0.47%,-0.17%,2.65,0.76%,6.7,0.60%,3.03,2.04,-12.50%,87.46,17.90%,转股中,3年22天,1年22天,19.20%,16.80%,11.1,3.51%,2.62%,3.33%,-0.24%,-0.68%,96.85,98.72,6.89,105.61,-2.40%,25%,13%,16%,0.39,0.59,0.21,AA,5.00%,100
152,辉丰转债!,128012,2016-05-17,辉丰股份,2496,石油天然气化工,98.306,0.94%,-0.94%,3.63,10.00%,55,6.60%,7.71,3.66,-52.90%,47.08,109%,转股中,2.93年,0.93年,15.40%,7.30%,8.4,2.50%,2.12%,2.43%,5.54%,4.75%,96.84,86.82,10.99,97.82,0.50%,86%,<2%,17%,0,-0.1,0.09,A+,7.00%,78
153,顺昌转债!,128010,2016-02-23,澳洋顺昌,2245,交通运输,101.034,0.17%,-0.17%,5.11,-2.29%,2.7,0.50%,9.26,4.55,-44.80%,55.18,83.10%,转股中,2.69年,0.69年,10.20%,5.60%,5.1,3.69%,2.89%,3.53%,0.97%,0.53%,96.94,95.33,2.46,97.78,3.30%,43%,39%,17%,0,-0.66,0.63,AA,6.00%,23
154,广汽转债!,113009,2016-02-04,广汽集团,601238,汽车,110.11,-0.52%,1.19%,12.14,2.79%,1.6,0.10%,14.74,1.9,-17.60%,82.36,33.70%,转股中,2.69年,0.69年,2.10%,1.70%,25.5,-0.38%,-1.00%,-0.51%,-8.87%,-9.23%,98.51,98.55,3.64,102.2,7.70%,35%,35%,15%,0.24,-1.22,1.74,AAA,3.90%,10
155,九州转债!,110034,2016-01-29,九州通,600998,医药,104.95,-0.46%,0.48%,14.63,0.14%,3.2,0.20%,18.42,2.22,-20.60%,79.42,32.10%,转股中,2.67年,0.67年,5.50%,4.30%,15,1.94%,1.20%,1.79%,-1.32%,-2.18%,99.85,97.6,3.36,100.96,4.00%,26%,26%,15%,0.15,-0.66,0.95,AA+,4.80%,17
156,国贸转债!,110033,2016-01-19,厦门国贸,600755,交通运输,111.32,-0.01%,0.39%,8.47,0.71%,5.4,0.30%,8.61,1.21,-1.60%,98.37,13.20%,转股中,2.64年,0.64年,9.50%,9.30%,14.6,-0.08%,-0.85%,-0.23%,-11.10%,-11.40%,98.38,99.84,10.26,110.1,1.10%,34%,19%,15%,0.54,0.17,0.91,AA+,4.20%,15
157,蓝标转债!,123001,2016-01-18,蓝色光标,300058,传媒娱乐,110,-0.27%,0.55%,4.44,0.45%,3.9,2.10%,4.31,1.32,3.00%,103.02,6.80%,转股中,2.59年,0.59年,1.50%,1.50%,1.6,0.46%,-0.34%,0.30%,-10.20%,-10.70%,98.51,99.6,14.49,114.08,-3.60%,40%,13%,17%,0.62,1.12,0.17,AA,4.50%,47
158,航信转债!,110031,2015-06-30,航天信息,600271,计算机及应用,109.73,0.10%,-0.09%,23.94,0.80%,1,0.00%,42.38,7.05,-43.50%,56.49,94.30%,转股中,2年26天,26天,5.40%,3.00%,24,0.12%,-0.78%,-0.06%,-33.40%,-34.80%,100.81,101.58,0.07,101.65,8.00%,53%,53%,17%,0.01,-1.46,1.52,AAA,4.00%,12
159,电气转债!,113008,2015-02-16,上海电气,601727,能源电力,117.71,0.22%,0.33%,5.48,0.92%,38,0.70%,5.19,1.32,5.60%,105.59,11.50%,转股中,1.72年,回售中,5.40%,5.70%,44.7,-4.87%,-5.70%,-5.04%,回售中,回售中,103,101.61,11.59,113.19,4.00%,50%,27%,16%,0.6,-0.18,1.38,AAA,3.70%,19
160,格力转债!!,110030,2015-01-13,格力地产,600185,地产,105.6,0.39%,-0.39%,4.81,1.26%,7.2,1.60%,6.94,1.81,-30.70%,69.31,52.40%,转股中,0.61年,回售中,4.30%,3.00%,4.3,0.62%,-1.24%,0.25%,回售中,回售中,103,102.3,0.7,103,2.50%,70%,58%,16%,0,-0.6,0.48,AA,6.00%,12
