,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
139,金禾转债!,128017,2017-11-27,金禾实业,2597,石油天然气化工,108.03,0.21%,1.34%,18.78,3.59%,2.1,0.30%,22.96,3.25,-18.20%,81.79,32.10%,转股中,4.47年,2.47年,5.70%,4.70%,6,0.47%,0.04%,0.39%,-1.79%,-2.01%,90.9,89.36,10.57,99.93,8.10%,36%,32%,17%,0.43,-1.48,2.46,AA,4.90%,22
140,林洋转债!,113014,2017-11-13,林洋能源,601222,能源电力,97.1,-0.55%,0.47%,4.79,-1.84%,9.7,0.30%,8.76,1.64,-45.30%,54.68,77.60%,转股中,4.46年,2.46年,35.50%,19.40%,30,3.07%,2.59%,2.97%,2.41%,2.15%,89.02,86.32,3.62,89.94,8.00%,83%,39%,16%,0.04,-1.46,1.59,AA,5.90%,25
141,雨虹转债!,128016,2017-10-20,东方雨虹,2271,建筑,109.42,-0.53%,0.91%,20.45,0.74%,33,1.60%,22.63,4.42,-9.60%,90.37,21.10%,转股中,4.37年,2.37年,6.00%,5.40%,18.4,0.19%,-0.25%,0.10%,-2.36%,-2.58%,92.89,92.4,12.93,105.33,3.90%,51%,24%,16%,0.52,-0.48,1.54,AA+,4.20%,18
142,国君转债!,113013,2017-07-24,国泰君安,601211,金融,113.6,-1.38%,0.09%,16.94,-3.03%,66,0.80%,19.67,1.47,-13.90%,86.12,31.90%,转股中,4年54天,无权,4.60%,4.00%,70,-0.83%,-1.27%,-0.92%,无权,无权,无权,94.42,10.21,104.63,8.60%,27%,28%,17%,0.42,-1.22,2.14,AAA,3.80%,22
143,久其转债!,128015,2017-07-18,久其软件,2279,计算机及应用,97.067,-0.02%,-0.81%,7.25,-2.68%,8.7,1.20%,9.48,7.38,-23.50%,76.48,26.90%,转股中,4年25天,2年25天,15.10%,11.60%,7.8,3.72%,3.14%,3.61%,2.74%,2.46%,92.07,91.68,6.61,98.3,-1.30%,71%,15%,17%,0.31,0.26,0.37,AA,5.20%,42
144,模塑转债!,127004,2017-08-16,模塑科技,700,汽车,94.676,-0.18%,0.11%,3.88,-1.77%,8.2,1.10%,7.72,2.86,-49.70%,50.26,88.40%,转股中,4年19天,2年19天,25.50%,12.80%,8.2,5.04%,4.32%,4.89%,4.15%,3.81%,91.25,91.62,0.61,92.22,2.70%,53%,31%,17%,0.03,-0.51,0.57,AA,5.90%,88
145,永东转债!,128014,2017-07-18,永东股份,2753,石油天然气化工,97.7,-0.17%,0.09%,9.25,-0.43%,1.7,0.50%,13.53,3.19,-31.60%,68.37,42.90%,转股中,3.93年,1.93年,10.90%,7.50%,3.4,3.68%,3.07%,3.56%,2.47%,2.20%,91.15,89.89,4.46,94.34,3.60%,55%,26%,17%,0.19,-0.69,1.07,AA-,5.90%,55
146,骆驼转债!,113012,2017-07-18,骆驼股份,601311,汽车,104.28,-1.27%,0.70%,11.67,-1.19%,4.4,0.80%,13.44,1.94,-13.20%,86.83,20.10%,转股中,3.86年,1.86年,5.10%,4.40%,5.1,1.12%,0.69%,1.04%,-0.83%,-1.07%,93.29,91.05,10.87,101.92,2.30%,36%,21%,16%,0.48,-0.31,1.27,AA,4.80%,21
147,光大转债,113011,2017-07-18,光大银行,601818,金融,109.91,-0.10%,-0.57%,3.91,-1.26%,184,0.60%,4.13,0.73,-5.30%,94.67,16.10%,转股中,3.84年,无权,14.60%,13.80%,300,-0.15%,-0.60%,-0.24%,无权,无权,无权,95.19,13.4,108.59,1.20%,19%,18%,16%,0.53,0.24,0.82,AAA,3.70%,30
148,洪涛转债!,128013,2016-08-23,洪涛股份,2325,建筑,97.501,0.10%,-0.10%,3.32,-0.60%,5.7,0.50%,9.98,3.99,-66.70%,33.27,193%,转股中,3.21年,1.21年,28.90%,9.60%,12,4.60%,3.85%,4.45%,3.95%,3.53%,94.94,93.53,2.27,95.81,1.80%,35%,42%,16%,0,-0.35,0.34,AA,6.00%,74
149,海印转债!,127003,2016-07-01,海印股份,861,商业零售,101.011,-0.19%,-0.24%,2.61,-1.14%,3.9,0.30%,3.03,2.04,-13.90%,86.14,17.30%,转股中,3年25天,1年25天,19.50%,16.80%,11.1,4.20%,3.31%,4.03%,1.44%,0.99%,96.77,98.56,6.37,104.93,-3.70%,25%,10%,16%,0.37,0.87,-0.08,AA,5.10%,100
150,辉丰转债!,128012,2016-05-17,辉丰股份,2496,石油天然气化工,97.224,-0.27%,0.27%,3.29,0.30%,10,1.30%,7.71,3.66,-57.30%,42.67,128%,转股中,2.94年,0.94年,17.00%,7.30%,8.4,2.89%,2.50%,2.81%,6.56%,5.77%,96.78,86.78,10.7,97.48,-0.30%,86%,42%,17%,0,0.04,-0.05,A+,7.00%,78
151,顺昌转债!,128010,2016-02-23,澳洋顺昌,2245,交通运输,101,-0.79%,0.79%,5.15,10.00%,31,6.00%,9.26,4.55,-44.40%,55.62,81.60%,转股中,2.69年,0.69年,10.10%,5.60%,5.1,3.69%,2.89%,3.53%,1.00%,0.57%,96.9,95.28,2.48,97.76,3.30%,43%,43%,17%,0,-0.65,0.62,AA,6.00%,23
152,广汽转债!,113009,2016-02-04,广汽集团,601238,汽车,109.8,-0.16%,-0.21%,11.67,-1.93%,2.1,0.10%,14.74,1.9,-20.80%,79.17,38.70%,转股中,2.69年,0.69年,2.10%,1.70%,25.5,-0.27%,-0.90%,-0.40%,-8.49%,-8.85%,98.46,98.47,2.75,101.22,8.50%,35%,33%,15%,0.19,-1.38,1.82,AAA,3.90%,12
153,九州转债!,110034,2016-01-29,九州通,600998,医药,105.04,-0.28%,0.16%,14.86,-0.67%,1.2,0.10%,18.42,2.22,-19.30%,80.67,30.20%,转股中,2.67年,0.67年,5.40%,4.30%,15,1.90%,1.17%,1.75%,-1.40%,-2.26%,99.84,97.65,3.53,101.19,3.80%,26%,25%,15%,0.17,-0.59,0.93,AA+,4.70%,17
154,国贸转债!,110033,2016-01-19,厦门国贸,600755,交通运输,111,-0.13%,-1.40%,8.44,-2.88%,7.4,0.50%,8.61,1.21,-2.00%,98.03,13.20%,转股中,2.65年,0.65年,9.50%,9.30%,14.6,0.03%,-0.73%,-0.12%,-10.60%,-11.00%,98.34,99.78,10.1,109.89,1.00%,34%,15%,15%,0.53,0.18,0.88,AA+,4.20%,16
155,蓝标转债!,123001,2016-01-18,蓝色光标,300058,传媒娱乐,108.598,-1.10%,-1.13%,4.35,-3.76%,3.8,2.10%,4.31,1.32,0.90%,100.93,7.60%,转股中,2.60年,0.60年,1.60%,1.60%,1.6,0.97%,0.16%,0.80%,-8.13%,-8.55%,98.43,99.41,13.22,112.63,-3.60%,40%,9%,17%,0.59,1.1,0.13,AA,4.50%,47
156,航信转债!,110031,2015-06-30,航天信息,600271,计算机及应用,109.49,-0.73%,0.71%,23.78,-1.82%,0.9,0.00%,42.38,7.05,-43.90%,56.11,95.10%,转股中,2年29天,29天,5.40%,3.00%,24,0.23%,-0.67%,0.05%,-31.40%,-32.70%,100.78,101.55,0.06,101.61,7.80%,53%,53%,17%,0.01,-1.43,1.48,AAA,4.00%,12
157,电气转债!,113008,2015-02-16,上海电气,601727,能源电力,116.82,-0.54%,-0.48%,5.39,-1.82%,36,0.70%,5.19,1.32,3.90%,103.85,12.50%,转股中,1.72年,回售中,5.50%,5.70%,44.7,-4.43%,-5.26%,-4.59%,回售中,回售中,103,101.54,10.59,112.13,4.20%,50%,26%,16%,0.56,-0.25,1.38,AAA,3.70%,19
158,格力转债!!,110030,2015-01-13,格力地产,600185,地产,104.89,-0.51%,0.51%,4.77,-2.25%,1.2,0.30%,6.94,1.81,-31.30%,68.73,52.60%,转股中,0.62年,回售中,4.30%,3.00%,4.3,1.72%,-0.14%,1.35%,回售中,回售中,103,102.25,0.75,103,1.80%,70%,58%,16%,0,-0.46,0.35,AA,6.00%,12
